               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 322,            0.017419,           0.0063181,           0.0050519,             0.77343,             0.61706,             0.71925,               0.425,            0.017867,           0.0057302,            0.020505,            0.007432,            0.007432,            0.007432
                 323,            0.017236,           0.0058596,           0.0042624,             0.73426,             0.63912,             0.70745,              0.4173,            0.017665,           0.0057383,            0.020201,            0.007424,            0.007424,            0.007424
                 324,            0.017618,           0.0060019,           0.0048307,              0.7197,             0.63573,              0.6853,             0.40929,            0.017957,            0.005805,             0.02157,            0.007416,            0.007416,            0.007416
                 325,            0.017528,           0.0059614,           0.0045972,             0.65501,             0.61531,             0.64119,             0.35497,             0.01944,           0.0059433,            0.025742,            0.007408,            0.007408,            0.007408
                 326,            0.017467,           0.0060179,           0.0047816,             0.66941,             0.66922,             0.69676,             0.41074,            0.018337,           0.0058889,             0.01902,              0.0074,              0.0074,              0.0074
                 327,            0.017422,           0.0061427,           0.0044115,             0.69649,             0.61838,             0.68415,             0.39354,            0.018194,           0.0058875,            0.020349,            0.007392,            0.007392,            0.007392
                 328,            0.017176,            0.006123,           0.0047624,             0.66535,             0.64338,             0.68996,              0.4072,            0.017799,           0.0057888,            0.018146,            0.007384,            0.007384,            0.007384
                 329,            0.017538,           0.0060427,           0.0043446,             0.77662,             0.55393,             0.66295,             0.37464,            0.018502,           0.0060506,            0.021574,            0.007376,            0.007376,            0.007376
                 330,            0.016878,           0.0061562,           0.0043388,             0.76801,             0.60304,             0.70407,             0.41076,            0.017882,           0.0059061,            0.018416,            0.007368,            0.007368,            0.007368
                 331,            0.017098,           0.0060748,            0.004596,             0.73255,             0.64358,             0.71021,             0.41825,            0.017749,           0.0057502,            0.020085,             0.00736,             0.00736,             0.00736
                 332,             0.01743,            0.006216,           0.0048894,             0.70734,             0.54326,             0.65487,             0.37194,            0.018992,           0.0058513,              0.0276,            0.007352,            0.007352,            0.007352
                 333,            0.017486,            0.005898,           0.0045261,             0.71411,             0.66514,             0.68128,             0.38712,            0.018285,           0.0058041,            0.022806,            0.007344,            0.007344,            0.007344
                 334,            0.017415,           0.0060935,           0.0046961,             0.80445,             0.61411,             0.71733,             0.41355,            0.017713,           0.0057645,             0.01855,            0.007336,            0.007336,            0.007336
                 335,            0.017725,           0.0058292,            0.004786,             0.68859,             0.67098,             0.71353,             0.39647,            0.018415,           0.0058565,            0.019951,            0.007328,            0.007328,            0.007328
                 336,            0.017177,           0.0060156,           0.0043794,             0.74503,             0.65792,             0.71608,             0.40008,            0.018222,           0.0057969,            0.020464,             0.00732,             0.00732,             0.00732
                 337,            0.017119,           0.0062013,           0.0046094,             0.73933,             0.62442,             0.70619,             0.40448,            0.017831,           0.0058308,             0.02025,            0.007312,            0.007312,            0.007312
                 338,            0.017104,           0.0059883,           0.0040196,             0.69457,             0.63577,             0.69933,              0.4002,            0.018263,           0.0059958,            0.021049,            0.007304,            0.007304,            0.007304
                 339,            0.017044,           0.0059451,           0.0041231,             0.71284,             0.62409,             0.70369,             0.40687,            0.017798,            0.005713,            0.020038,            0.007296,            0.007296,            0.007296
                 340,            0.017423,           0.0061348,           0.0043216,             0.77177,             0.57501,             0.68195,             0.38251,            0.018281,           0.0059204,            0.021219,            0.007288,            0.007288,            0.007288
                 341,            0.016846,           0.0060248,           0.0048099,             0.69526,             0.63116,             0.68728,             0.38706,            0.018121,           0.0059566,            0.020274,             0.00728,             0.00728,             0.00728
                 342,            0.017319,           0.0064714,           0.0048377,             0.73879,             0.62918,             0.71575,             0.41622,            0.017875,           0.0058403,            0.017854,            0.007272,            0.007272,            0.007272
                 343,            0.017107,            0.006162,           0.0039843,             0.74063,             0.67532,             0.71678,             0.41017,            0.017794,           0.0057688,             0.01777,            0.007264,            0.007264,            0.007264
                 344,            0.017387,           0.0061762,           0.0045822,             0.82008,             0.65533,             0.73141,             0.42552,            0.017334,           0.0056429,            0.016806,            0.007256,            0.007256,            0.007256
                 345,            0.017039,           0.0061221,           0.0046215,             0.72842,             0.65124,             0.71184,             0.40527,            0.017544,           0.0057764,            0.017851,            0.007248,            0.007248,            0.007248
                 346,            0.017193,           0.0058862,           0.0043018,             0.71129,             0.61256,             0.68121,             0.38763,             0.01788,            0.005878,            0.018771,             0.00724,             0.00724,             0.00724
                 347,            0.017086,           0.0060492,           0.0038487,              0.7147,              0.6082,             0.67953,             0.39425,            0.017908,           0.0058756,            0.020119,            0.007232,            0.007232,            0.007232
                 348,            0.016953,           0.0057323,           0.0043522,             0.65313,             0.64857,               0.687,             0.39663,            0.018068,           0.0059724,            0.020021,            0.007224,            0.007224,            0.007224
                 349,            0.017092,            0.005976,           0.0045512,              0.7053,             0.69631,             0.72144,             0.41767,            0.017917,            0.005857,            0.017987,            0.007216,            0.007216,            0.007216
                 350,            0.017296,           0.0059151,           0.0039172,             0.76948,             0.66078,             0.72565,             0.41794,            0.017839,           0.0057883,            0.017078,            0.007208,            0.007208,            0.007208
                 351,            0.016895,           0.0055943,           0.0037373,             0.75668,             0.65454,             0.73004,             0.42273,            0.017894,           0.0057592,            0.017519,              0.0072,              0.0072,              0.0072
                 352,             0.01731,           0.0058993,           0.0045931,              0.7594,             0.63606,             0.71615,             0.41398,            0.018187,           0.0057769,            0.017874,            0.007192,            0.007192,            0.007192
                 353,            0.016634,           0.0057332,           0.0035112,              0.7093,             0.67474,             0.72561,             0.41419,            0.018179,           0.0058422,            0.015945,            0.007184,            0.007184,            0.007184
                 354,            0.016887,           0.0058205,           0.0042144,              0.7341,             0.62289,             0.70096,             0.39407,            0.018623,            0.005868,            0.018456,            0.007176,            0.007176,            0.007176
                 355,            0.016994,           0.0058875,           0.0048641,              0.7328,             0.60619,             0.70456,             0.40498,            0.018256,           0.0058184,            0.018768,            0.007168,            0.007168,            0.007168
                 356,            0.016924,           0.0057478,           0.0036616,             0.66185,             0.68163,             0.71282,             0.41247,            0.017985,           0.0059175,            0.018359,             0.00716,             0.00716,             0.00716
                 357,             0.01706,           0.0058601,           0.0041098,             0.74624,             0.63669,             0.69461,             0.40089,            0.018233,           0.0059094,            0.020767,            0.007152,            0.007152,            0.007152
                 358,            0.017158,           0.0059679,           0.0040364,               0.804,             0.60912,               0.708,             0.41742,            0.017688,           0.0058069,            0.019046,            0.007144,            0.007144,            0.007144
                 359,            0.016929,           0.0058981,           0.0043212,             0.81976,             0.59538,             0.70026,             0.40871,            0.017926,           0.0059109,            0.021078,            0.007136,            0.007136,            0.007136
                 360,            0.016709,           0.0059127,           0.0041447,              0.7187,             0.62305,              0.7079,             0.40774,            0.018098,           0.0059648,            0.020123,            0.007128,            0.007128,            0.007128
                 361,            0.016902,           0.0060198,           0.0046401,             0.74275,             0.63339,             0.72227,             0.41913,            0.018187,           0.0058889,             0.02021,             0.00712,             0.00712,             0.00712
                 362,            0.016928,             0.00563,           0.0044633,             0.81182,             0.58183,             0.70797,             0.40952,            0.018158,           0.0058098,            0.019376,            0.007112,            0.007112,            0.007112
                 363,            0.016772,           0.0059992,           0.0036611,             0.80915,             0.56129,             0.69093,             0.40606,             0.01834,           0.0059066,             0.02003,            0.007104,            0.007104,            0.007104
                 364,            0.017162,           0.0057423,           0.0041893,              0.7309,             0.60251,             0.70545,             0.42187,            0.017869,           0.0058379,            0.017346,            0.007096,            0.007096,            0.007096
                 365,            0.017109,           0.0057073,           0.0040059,             0.83491,             0.57151,             0.72113,             0.42681,            0.017651,           0.0057597,            0.016826,            0.007088,            0.007088,            0.007088
                 366,            0.016669,           0.0056619,           0.0041813,             0.83538,             0.55734,              0.7118,             0.42086,            0.017542,           0.0059052,            0.017143,             0.00708,             0.00708,             0.00708
                 367,            0.016618,           0.0060083,           0.0040263,             0.73953,              0.6181,             0.71239,             0.42315,            0.017474,           0.0059071,            0.016975,            0.007072,            0.007072,            0.007072
                 368,            0.017114,           0.0061527,           0.0045493,             0.69346,              0.6334,             0.70618,             0.41239,            0.017659,            0.005816,            0.018201,            0.007064,            0.007064,            0.007064
                 369,            0.017367,           0.0058227,           0.0042669,             0.56984,             0.68983,             0.65681,             0.37968,            0.018167,           0.0058637,            0.021712,            0.007056,            0.007056,            0.007056
                 370,            0.016361,           0.0057913,            0.004576,             0.58072,             0.69476,             0.67119,             0.37945,             0.01859,           0.0058455,            0.021223,            0.007048,            0.007048,            0.007048
                 371,            0.017025,            0.005851,           0.0038958,             0.64575,             0.66672,             0.70405,             0.40951,            0.018185,            0.005712,            0.019371,             0.00704,             0.00704,             0.00704
                 372,            0.016179,           0.0056361,           0.0038998,             0.75644,             0.63486,             0.72061,             0.41619,            0.017975,           0.0057707,            0.018326,            0.007032,            0.007032,            0.007032
                 373,            0.016828,           0.0058326,           0.0046649,             0.70996,             0.63382,             0.71349,             0.41544,            0.017699,           0.0057383,            0.018365,            0.007024,            0.007024,            0.007024
                 374,            0.017066,           0.0057241,           0.0043106,             0.63025,             0.67964,             0.69177,             0.40522,            0.017631,           0.0058541,            0.017645,            0.007016,            0.007016,            0.007016
                 375,            0.016818,           0.0059159,            0.004425,             0.69621,             0.64257,             0.69826,             0.41428,             0.01769,           0.0059347,            0.018077,            0.007008,            0.007008,            0.007008
                 376,            0.016945,           0.0059766,           0.0037979,             0.69873,             0.63186,             0.70257,             0.40199,            0.017813,           0.0059619,            0.017441,               0.007,               0.007,               0.007
                 377,            0.016767,           0.0057423,           0.0038188,             0.69993,              0.6712,             0.71382,             0.41148,            0.017985,           0.0058179,            0.017517,            0.006992,            0.006992,            0.006992
                 378,            0.016427,           0.0058206,           0.0037928,             0.76837,             0.65253,              0.7166,             0.42319,            0.017835,            0.005754,            0.018777,            0.006984,            0.006984,            0.006984
                 379,            0.016554,           0.0059432,           0.0042574,             0.71759,             0.66177,             0.69057,             0.41266,            0.017991,           0.0058208,            0.018607,            0.006976,            0.006976,            0.006976
                 380,            0.016919,           0.0055331,            0.004183,             0.68919,             0.65603,             0.67774,             0.39608,            0.018346,           0.0058055,             0.02065,            0.006968,            0.006968,            0.006968
                 381,            0.016961,           0.0058004,           0.0043279,              0.7226,             0.65929,             0.70902,             0.41862,            0.017625,           0.0057683,            0.019289,             0.00696,             0.00696,             0.00696
                 382,            0.016496,           0.0057133,           0.0037532,              0.7457,             0.65337,             0.71579,             0.42576,            0.017525,           0.0056634,            0.019055,            0.006952,            0.006952,            0.006952
                 383,            0.016822,           0.0056042,           0.0039648,             0.77844,             0.61224,             0.70867,              0.4239,            0.017746,           0.0057235,            0.019151,            0.006944,            0.006944,            0.006944
                 384,            0.016608,           0.0056718,           0.0044763,              0.7162,             0.64927,             0.71063,             0.42173,            0.017724,           0.0056748,            0.019313,            0.006936,            0.006936,            0.006936
                 385,            0.016457,           0.0055909,           0.0043514,             0.73927,             0.66234,             0.70789,               0.419,            0.017943,           0.0057178,            0.020749,            0.006928,            0.006928,            0.006928
                 386,            0.016817,           0.0058945,            0.004029,             0.68723,             0.62852,             0.66937,             0.38632,             0.01875,           0.0058336,            0.023619,             0.00692,             0.00692,             0.00692
                 387,            0.016594,           0.0055775,           0.0037602,             0.72405,             0.62891,             0.67745,             0.39295,            0.018732,           0.0059075,            0.023776,            0.006912,            0.006912,            0.006912
                 388,            0.016778,           0.0057744,           0.0039418,             0.69436,             0.65361,             0.70347,             0.40976,            0.018091,           0.0057712,            0.020663,            0.006904,            0.006904,            0.006904
                 389,            0.016295,           0.0056506,           0.0037605,             0.76708,             0.64252,             0.71376,             0.42565,            0.017644,           0.0058455,             0.01857,            0.006896,            0.006896,            0.006896
                 390,            0.016512,           0.0055508,            0.004955,             0.79024,             0.64139,             0.72036,             0.41854,            0.017858,           0.0058093,            0.018712,            0.006888,            0.006888,            0.006888
                 391,            0.016616,           0.0057685,           0.0041444,             0.75061,             0.61825,             0.70793,             0.41282,            0.017832,           0.0058436,            0.019987,             0.00688,             0.00688,             0.00688
                 392,            0.016733,           0.0058404,           0.0045303,             0.81673,             0.59383,             0.70211,             0.39965,            0.017924,           0.0058198,            0.020721,            0.006872,            0.006872,            0.006872
                 393,            0.016493,           0.0056137,           0.0039513,             0.80136,             0.57561,             0.70996,             0.41689,            0.017701,           0.0058041,            0.019539,            0.006864,            0.006864,            0.006864
                 394,            0.016334,           0.0057518,           0.0042436,              0.7694,             0.61026,             0.71761,             0.41734,            0.017767,           0.0057592,            0.019606,            0.006856,            0.006856,            0.006856
                 395,            0.017153,           0.0059479,           0.0042096,             0.67153,             0.66081,              0.6898,              0.3913,            0.018327,           0.0059552,            0.020599,            0.006848,            0.006848,            0.006848
                 396,            0.016796,           0.0056537,           0.0039473,             0.71473,              0.6213,             0.68775,             0.40434,            0.017881,           0.0058413,            0.018666,             0.00684,             0.00684,             0.00684
                 397,            0.016813,           0.0057662,           0.0038453,              0.7613,             0.62887,              0.7076,             0.42075,            0.017653,           0.0058265,            0.017368,            0.006832,            0.006832,            0.006832
                 398,             0.01665,           0.0057418,            0.003328,             0.73425,             0.64628,             0.72074,             0.42837,            0.017689,           0.0058699,            0.017436,            0.006824,            0.006824,            0.006824
                 399,            0.016143,           0.0058148,           0.0039097,             0.71106,             0.64165,             0.70865,             0.42071,            0.017757,           0.0058699,            0.019543,            0.006816,            0.006816,            0.006816
                 400,            0.016193,           0.0054548,           0.0038003,             0.76754,             0.61519,             0.72036,             0.42156,            0.017701,           0.0058737,            0.018999,            0.006808,            0.006808,            0.006808
                 401,            0.016646,           0.0057657,            0.003594,             0.77482,             0.59603,             0.69736,             0.40434,            0.018147,           0.0059786,            0.020813,              0.0068,              0.0068,              0.0068
                 402,            0.015998,           0.0054757,           0.0032525,             0.74321,             0.62714,             0.70763,             0.41196,            0.017889,           0.0058947,            0.019955,            0.006792,            0.006792,            0.006792
                 403,            0.016991,           0.0056908,           0.0035719,             0.77959,              0.6102,             0.70974,             0.41139,            0.017881,           0.0057397,            0.020522,            0.006784,            0.006784,            0.006784
                 404,            0.016214,           0.0056905,           0.0036961,             0.81322,             0.56697,             0.69764,             0.40669,            0.017964,           0.0057974,            0.020972,            0.006776,            0.006776,            0.006776
                 405,            0.015962,           0.0055464,           0.0033305,             0.68285,             0.66962,             0.70892,             0.41351,            0.017899,           0.0058308,            0.019757,            0.006768,            0.006768,            0.006768
                 406,            0.016273,           0.0056264,           0.0038701,             0.68975,             0.64554,             0.69635,              0.4004,             0.01828,           0.0058784,            0.020145,             0.00676,             0.00676,             0.00676
                 407,            0.015979,           0.0056544,           0.0036804,             0.73486,             0.61921,             0.71906,             0.42687,            0.017993,           0.0057607,            0.019611,            0.006752,            0.006752,            0.006752
                 408,            0.016745,           0.0055903,           0.0039369,             0.70198,             0.65972,             0.72458,             0.43456,            0.017613,           0.0057006,            0.018257,            0.006744,            0.006744,            0.006744
                 409,            0.016328,           0.0054879,           0.0038764,             0.69471,             0.66068,              0.7262,             0.43281,            0.017678,           0.0056534,            0.018739,            0.006736,            0.006736,            0.006736
                 410,             0.01636,            0.005642,           0.0036971,             0.78816,             0.61121,             0.72086,              0.4269,            0.017718,           0.0057693,            0.018729,            0.006728,            0.006728,            0.006728
                 411,             0.01641,           0.0057959,           0.0037239,             0.75307,             0.62606,             0.69834,             0.40768,            0.018224,           0.0059757,            0.019997,             0.00672,             0.00672,             0.00672
                 412,            0.016344,           0.0056041,           0.0037347,               0.689,             0.65349,             0.70361,             0.40471,             0.01807,           0.0059791,            0.018414,            0.006712,            0.006712,            0.006712
                 413,            0.016122,           0.0054839,           0.0035283,             0.70762,             0.64107,             0.71175,              0.4194,            0.017712,           0.0059438,            0.018645,            0.006704,            0.006704,            0.006704
                 414,            0.016588,           0.0056854,           0.0037076,             0.71074,             0.65162,             0.70248,             0.40917,            0.017877,           0.0059276,            0.020143,            0.006696,            0.006696,            0.006696
                 415,            0.015972,           0.0054355,           0.0034512,             0.74205,              0.6527,              0.7068,             0.42256,             0.01768,           0.0058894,            0.019182,            0.006688,            0.006688,            0.006688
                 416,            0.016536,           0.0059677,           0.0034109,             0.69705,             0.65419,              0.6928,             0.40728,            0.017722,           0.0059075,            0.019214,             0.00668,             0.00668,             0.00668
                 417,            0.016058,           0.0056548,           0.0037782,             0.76716,             0.59837,             0.70187,             0.41589,             0.01766,           0.0059586,            0.018753,            0.006672,            0.006672,            0.006672
                 418,             0.01586,           0.0055014,           0.0033221,             0.77044,             0.61417,             0.69763,             0.40914,            0.017846,           0.0060611,            0.018512,            0.006664,            0.006664,            0.006664
                 419,             0.01577,           0.0053422,           0.0034876,             0.77564,             0.62454,             0.70764,             0.41618,            0.017703,           0.0059419,            0.018413,            0.006656,            0.006656,            0.006656
                 420,            0.016318,           0.0056457,           0.0041872,             0.79952,             0.61278,             0.70514,             0.41842,            0.017604,           0.0058656,              0.0194,            0.006648,            0.006648,            0.006648
                 421,            0.016324,           0.0055546,           0.0041531,             0.73596,             0.62276,             0.69579,             0.40991,            0.017609,           0.0058994,            0.021089,             0.00664,             0.00664,             0.00664
                 422,            0.016157,           0.0057406,           0.0039323,             0.72478,              0.6171,             0.69361,             0.41252,             0.01749,           0.0057993,            0.020421,            0.006632,            0.006632,            0.006632
                 423,            0.016979,           0.0056198,           0.0038199,             0.71786,             0.60479,             0.68431,             0.39488,            0.017871,           0.0058708,            0.022247,            0.006624,            0.006624,            0.006624
                 424,            0.016128,            0.005607,           0.0033063,             0.72055,             0.60288,             0.68854,             0.38979,            0.018237,           0.0059099,            0.021539,            0.006616,            0.006616,            0.006616
                 425,            0.016221,           0.0056928,           0.0037237,             0.76004,             0.59659,             0.68024,             0.39495,            0.018004,           0.0059619,            0.021297,            0.006608,            0.006608,            0.006608
                 426,             0.01622,           0.0056283,           0.0035177,             0.73253,             0.61538,             0.68026,             0.40159,              0.0175,           0.0059414,            0.019899,              0.0066,              0.0066,              0.0066
                 427,            0.015954,           0.0054477,           0.0035994,             0.79377,             0.56779,             0.68546,             0.40395,            0.017417,           0.0059133,            0.020262,            0.006592,            0.006592,            0.006592
                 428,            0.016034,           0.0053001,           0.0038827,             0.67556,             0.65597,             0.69648,             0.40903,            0.017512,           0.0059705,            0.019872,            0.006584,            0.006584,            0.006584
                 429,            0.016847,           0.0056064,           0.0032015,             0.68833,             0.67157,             0.70024,             0.41205,            0.017555,           0.0059109,            0.020132,            0.006576,            0.006576,            0.006576
                 430,             0.01601,           0.0052595,           0.0033992,             0.75928,             0.63786,              0.7128,             0.42308,            0.017493,           0.0058951,            0.018874,            0.006568,            0.006568,            0.006568
                 431,            0.016108,           0.0056384,           0.0034956,             0.73257,             0.60813,             0.68365,              0.4018,            0.017646,            0.006042,             0.02038,             0.00656,             0.00656,             0.00656
                 432,             0.01577,           0.0052421,           0.0034157,             0.64525,             0.70412,             0.71146,             0.42948,            0.017355,           0.0059633,            0.019455,            0.006552,            0.006552,            0.006552
                 433,             0.01625,           0.0053949,           0.0034358,             0.67924,             0.66011,             0.69833,             0.41329,            0.017542,           0.0059595,            0.020236,            0.006544,            0.006544,            0.006544
                 434,            0.015773,           0.0053467,           0.0032697,             0.72586,             0.64329,             0.70769,             0.42541,            0.017361,            0.005857,            0.019324,            0.006536,            0.006536,            0.006536
                 435,            0.016426,           0.0052916,           0.0037621,             0.77158,             0.63015,             0.70733,             0.41907,            0.017474,           0.0058422,            0.019785,            0.006528,            0.006528,            0.006528
                 436,            0.015924,           0.0059154,           0.0032217,             0.75299,             0.64689,             0.72828,             0.43444,            0.017428,           0.0057116,             0.01861,             0.00652,             0.00652,             0.00652
                 437,            0.016688,           0.0054694,           0.0035714,             0.80966,             0.63902,              0.7245,             0.41911,            0.017715,           0.0057292,            0.019032,            0.006512,            0.006512,            0.006512
                 438,            0.015531,           0.0053783,           0.0032513,              0.8069,             0.63769,             0.72319,             0.42053,            0.017548,           0.0057106,            0.018987,            0.006504,            0.006504,            0.006504
                 439,            0.016107,           0.0055765,           0.0033439,             0.71301,             0.68191,             0.72628,             0.42716,            0.017531,           0.0056887,            0.018967,            0.006496,            0.006496,            0.006496
                 440,            0.015991,           0.0055026,           0.0035036,             0.69916,             0.66141,             0.71957,              0.4228,            0.017611,           0.0057583,            0.019875,            0.006488,            0.006488,            0.006488
                 441,            0.015835,           0.0055427,           0.0037281,             0.75863,             0.65496,             0.71806,             0.41739,            0.017701,           0.0058389,            0.019652,             0.00648,             0.00648,             0.00648
                 442,            0.015979,           0.0054987,           0.0037734,             0.77747,             0.65262,             0.72209,             0.42131,            0.017615,            0.005827,            0.019246,            0.006472,            0.006472,            0.006472
                 443,            0.015709,           0.0053981,           0.0034271,             0.73252,             0.67137,             0.72263,             0.42758,             0.01749,           0.0057435,            0.019029,            0.006464,            0.006464,            0.006464
                 444,            0.015938,            0.005467,           0.0033559,             0.67089,             0.70873,             0.72076,             0.43106,            0.017463,           0.0058212,            0.019724,            0.006456,            0.006456,            0.006456
                 445,            0.015938,           0.0053734,           0.0038412,             0.79339,             0.59518,             0.71473,             0.41891,            0.017717,           0.0058932,            0.021422,            0.006448,            0.006448,            0.006448
                 446,            0.015738,           0.0052982,           0.0039844,             0.82692,             0.59208,             0.70301,             0.41208,            0.017807,           0.0059304,            0.021992,             0.00644,             0.00644,             0.00644
                 447,            0.016128,           0.0054445,           0.0037233,             0.69001,             0.66887,             0.71039,             0.41966,            0.017702,           0.0058866,            0.020535,            0.006432,            0.006432,            0.006432
                 448,            0.015662,           0.0057402,           0.0037728,             0.71488,             0.65829,             0.71227,             0.41928,            0.017816,           0.0058069,            0.020972,            0.006424,            0.006424,            0.006424
                 449,            0.016068,            0.005497,            0.003445,             0.73659,             0.66566,             0.72657,             0.43516,            0.017435,           0.0057297,            0.019221,            0.006416,            0.006416,            0.006416
                 450,            0.016013,           0.0052493,           0.0032046,             0.72142,             0.68272,             0.73168,             0.44082,            0.017376,           0.0057244,            0.019319,            0.006408,            0.006408,            0.006408
                 451,             0.01625,           0.0055183,           0.0035059,             0.73816,             0.70074,             0.73097,             0.43859,            0.017338,            0.005733,            0.019421,              0.0064,              0.0064,              0.0064
                 452,            0.015545,           0.0054931,           0.0034009,             0.75252,             0.66672,             0.72029,             0.43061,            0.017464,           0.0058594,            0.019905,            0.006392,            0.006392,            0.006392
                 453,            0.015717,           0.0056297,            0.003142,             0.80225,             0.61727,             0.71344,             0.42894,            0.017526,           0.0059209,            0.020145,            0.006384,            0.006384,            0.006384
                 454,            0.015606,           0.0052361,           0.0030673,             0.80868,             0.61751,             0.71656,             0.43106,             0.01753,           0.0059638,             0.01982,            0.006376,            0.006376,            0.006376
                 455,             0.01607,           0.0052038,           0.0033035,             0.82211,             0.62829,             0.71995,             0.42457,            0.017706,           0.0059948,            0.020236,            0.006368,            0.006368,            0.006368
                 456,             0.01561,           0.0052952,           0.0032825,             0.78165,             0.64397,             0.72015,             0.43157,            0.017519,           0.0059862,            0.020329,             0.00636,             0.00636,             0.00636
                 457,             0.01598,           0.0053825,           0.0034665,             0.76063,             0.63121,             0.70601,              0.4161,            0.017618,           0.0059447,            0.021387,            0.006352,            0.006352,            0.006352
                 458,            0.015639,           0.0055058,           0.0038733,             0.74949,             0.66461,             0.72143,             0.42598,             0.01742,           0.0059118,            0.020369,            0.006344,            0.006344,            0.006344
                 459,            0.015966,           0.0055567,           0.0036482,             0.83897,             0.63114,             0.71856,             0.42343,            0.017656,           0.0059767,            0.020622,            0.006336,            0.006336,            0.006336
                 460,             0.01567,           0.0052911,           0.0042055,             0.84575,             0.63572,             0.71111,             0.41942,            0.017727,           0.0059915,            0.021063,            0.006328,            0.006328,            0.006328
                 461,            0.015945,            0.005441,           0.0041816,             0.79392,              0.6523,             0.71226,             0.42237,            0.017551,           0.0058966,            0.020927,             0.00632,             0.00632,             0.00632
                 462,            0.016011,           0.0053147,           0.0035174,              0.7523,             0.65418,             0.71505,             0.42281,            0.017515,           0.0058775,             0.02095,            0.006312,            0.006312,            0.006312
                 463,            0.015914,           0.0054563,           0.0034388,             0.78483,             0.63946,             0.71768,             0.42696,            0.017484,           0.0058484,            0.019923,            0.006304,            0.006304,            0.006304
                 464,            0.015711,           0.0055421,           0.0035306,             0.71239,             0.67635,             0.71877,             0.42404,            0.017588,           0.0059338,            0.020099,            0.006296,            0.006296,            0.006296
                 465,            0.016066,           0.0056975,           0.0035964,             0.74127,             0.64751,             0.72261,             0.43433,            0.017387,           0.0058894,            0.019212,            0.006288,            0.006288,            0.006288
                 466,            0.015464,           0.0055255,           0.0036937,             0.73217,             0.66187,             0.71564,             0.42543,            0.017603,           0.0059199,            0.019618,             0.00628,             0.00628,             0.00628
                 467,            0.015523,           0.0055619,           0.0034795,             0.71825,              0.6658,             0.71313,             0.42931,            0.017499,           0.0059023,            0.019653,            0.006272,            0.006272,            0.006272
                 468,            0.016015,           0.0052193,           0.0033755,             0.79907,             0.61434,             0.71214,               0.428,            0.017337,           0.0058732,            0.020003,            0.006264,            0.006264,            0.006264
                 469,            0.015639,           0.0053776,           0.0032937,             0.82162,             0.61218,             0.71623,             0.43607,            0.017305,           0.0058808,            0.019902,            0.006256,            0.006256,            0.006256
                 470,            0.015927,           0.0054535,           0.0033275,              0.7671,             0.64502,             0.71479,             0.42702,            0.017412,           0.0058699,            0.020236,            0.006248,            0.006248,            0.006248
                 471,            0.015264,           0.0051219,           0.0033876,             0.76996,             0.65799,             0.72781,             0.44014,            0.017157,           0.0057669,            0.019292,             0.00624,             0.00624,             0.00624
                 472,            0.015491,           0.0053831,           0.0039644,             0.75875,             0.65271,             0.72862,             0.43613,            0.017338,           0.0058122,            0.019408,            0.006232,            0.006232,            0.006232
                 473,            0.015707,           0.0051631,           0.0033904,             0.73626,             0.65832,             0.73407,             0.44237,            0.017173,           0.0057774,            0.018765,            0.006224,            0.006224,            0.006224
                 474,            0.015511,           0.0052457,           0.0031496,             0.71745,             0.68267,             0.73228,             0.42977,            0.017193,           0.0058069,             0.01888,            0.006216,            0.006216,            0.006216
                 475,            0.015768,           0.0054853,           0.0036946,             0.72079,             0.67063,             0.73703,             0.44542,            0.017114,           0.0058088,            0.018759,            0.006208,            0.006208,            0.006208
                 476,            0.015612,            0.005419,           0.0031664,              0.7341,             0.69348,             0.74235,             0.45045,            0.017136,           0.0057325,            0.019209,              0.0062,              0.0062,              0.0062
                 477,             0.01545,           0.0050325,           0.0034181,             0.78462,             0.66428,             0.74802,             0.44798,            0.017139,           0.0056787,            0.019472,            0.006192,            0.006192,            0.006192
                 478,            0.015764,           0.0053919,            0.003452,             0.79138,              0.6691,             0.74336,             0.43795,            0.017212,           0.0056634,            0.019849,            0.006184,            0.006184,            0.006184
                 479,            0.015397,           0.0051198,           0.0031522,             0.78573,              0.6588,             0.74357,             0.44224,            0.017153,           0.0056844,             0.01933,            0.006176,            0.006176,            0.006176
                 480,             0.01573,           0.0053744,            0.003321,             0.74548,             0.67356,             0.73017,             0.43217,            0.017321,           0.0057492,            0.020378,            0.006168,            0.006168,            0.006168
                 481,            0.015436,           0.0049969,           0.0032891,             0.79606,             0.64616,             0.72404,              0.4268,            0.017228,           0.0056868,            0.020818,             0.00616,             0.00616,             0.00616
                 482,            0.015338,           0.0053508,           0.0032365,             0.77731,             0.65924,             0.71827,             0.43119,            0.017101,           0.0057173,            0.020688,            0.006152,            0.006152,            0.006152
                 483,            0.015734,           0.0054793,           0.0030756,             0.76094,             0.65954,             0.71712,             0.42918,            0.017172,           0.0058026,            0.020685,            0.006144,            0.006144,            0.006144
                 484,            0.015802,           0.0053013,           0.0030744,             0.74409,             0.65771,              0.7155,              0.4292,            0.017115,           0.0058389,             0.02036,            0.006136,            0.006136,            0.006136
