               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 324,            0.039479,             0.03086,          0.00046503,             0.65463,             0.52177,             0.55624,              0.2404,            0.034546,            0.028038,          0.00092415,            0.004832,            0.004832,            0.004832
                 325,            0.039429,            0.030727,          0.00041115,             0.65637,              0.5229,              0.5573,             0.24051,             0.03454,            0.028035,          0.00092326,            0.004816,            0.004816,            0.004816
                 326,            0.039309,            0.030523,          0.00045041,             0.63049,             0.54611,               0.557,             0.24067,            0.034534,             0.02803,          0.00092226,              0.0048,              0.0048,              0.0048
                 327,            0.039151,            0.030399,           0.0004784,             0.64888,             0.52007,             0.55827,             0.24071,            0.034529,            0.028026,          0.00092216,            0.004784,            0.004784,            0.004784
                 328,             0.03929,             0.03036,          0.00044341,             0.64117,             0.53476,               0.558,             0.24094,            0.034523,            0.028019,          0.00092121,            0.004768,            0.004768,            0.004768
                 329,            0.038953,            0.030899,          0.00043653,             0.64644,             0.53037,             0.55935,              0.2417,            0.034518,            0.028013,          0.00092015,            0.004752,            0.004752,            0.004752
                 330,            0.039122,            0.030352,          0.00043739,              0.6453,             0.52959,             0.55939,             0.24162,            0.034514,            0.028012,          0.00091951,            0.004736,            0.004736,            0.004736
                 331,            0.039689,            0.030651,           0.0004532,             0.63576,             0.54035,             0.55973,             0.24163,            0.034509,            0.028009,          0.00091889,             0.00472,             0.00472,             0.00472
                 332,            0.038981,            0.030103,          0.00043876,             0.63044,             0.54096,             0.56025,              0.2424,            0.034503,               0.028,          0.00091805,            0.004704,            0.004704,            0.004704
                 333,            0.039256,            0.030645,          0.00042949,             0.62744,             0.53408,             0.56013,             0.24263,            0.034498,            0.027994,          0.00091773,            0.004688,            0.004688,            0.004688
                 334,            0.039257,            0.031266,          0.00041775,             0.62661,             0.53501,             0.56032,             0.24283,            0.034493,             0.02799,          0.00091779,            0.004672,            0.004672,            0.004672
                 335,            0.038828,            0.029588,           0.0004317,             0.62667,              0.5336,             0.55934,             0.24201,            0.034487,            0.027983,          0.00091775,            0.004656,            0.004656,            0.004656
                 336,             0.03907,            0.030615,          0.00043029,             0.62797,             0.53299,             0.55972,             0.24244,            0.034481,            0.027974,          0.00091662,             0.00464,             0.00464,             0.00464
                 337,            0.039132,            0.029506,          0.00047099,             0.64144,             0.52744,             0.56054,             0.24291,            0.034476,            0.027968,          0.00091599,            0.004624,            0.004624,            0.004624
                 338,            0.038881,            0.029813,          0.00042425,             0.63971,             0.52766,             0.55953,             0.24282,            0.034472,            0.027966,           0.0009156,            0.004608,            0.004608,            0.004608
                 339,            0.039172,            0.030055,          0.00045978,             0.64024,              0.5276,             0.55912,             0.24269,            0.034467,            0.027964,          0.00091325,            0.004592,            0.004592,            0.004592
                 340,            0.039073,            0.030942,          0.00045804,              0.6412,             0.52978,             0.55869,              0.2425,            0.034462,             0.02796,          0.00091188,            0.004576,            0.004576,            0.004576
                 341,            0.039142,            0.030185,          0.00044114,             0.64222,             0.53173,             0.55905,             0.24282,            0.034457,             0.02796,          0.00091081,             0.00456,             0.00456,             0.00456
                 342,             0.03887,            0.030114,          0.00047151,             0.64704,             0.53443,             0.56313,             0.24301,            0.034452,            0.027957,          0.00091069,            0.004544,            0.004544,            0.004544
                 343,             0.03909,            0.030165,          0.00043746,              0.6305,              0.5328,             0.55183,             0.24213,            0.034446,            0.027952,          0.00091013,            0.004528,            0.004528,            0.004528
                 344,            0.039015,            0.030415,          0.00039867,             0.63246,             0.53613,             0.55438,             0.24244,            0.034439,            0.027948,          0.00090983,            0.004512,            0.004512,            0.004512
                 345,            0.039055,            0.030253,          0.00043805,             0.64408,             0.53561,             0.55851,             0.24291,            0.034434,            0.027941,          0.00090856,            0.004496,            0.004496,            0.004496
                 346,             0.03934,            0.030819,          0.00039647,             0.64613,             0.53652,              0.5586,             0.24305,            0.034428,            0.027937,           0.0009083,             0.00448,             0.00448,             0.00448
                 347,            0.039184,            0.030783,          0.00038954,             0.62236,             0.54076,             0.55031,             0.24201,            0.034423,            0.027934,          0.00090818,            0.004464,            0.004464,            0.004464
                 348,            0.038737,            0.029852,          0.00040679,             0.64432,             0.53331,             0.55866,              0.2433,            0.034418,            0.027925,          0.00090783,            0.004448,            0.004448,            0.004448
                 349,            0.038796,            0.029646,          0.00040671,             0.64058,             0.54479,             0.56077,             0.24368,            0.034412,            0.027924,          0.00090757,            0.004432,            0.004432,            0.004432
                 350,             0.03886,            0.029999,          0.00041076,             0.63424,             0.55016,             0.56065,             0.24394,            0.034406,            0.027913,          0.00090717,            0.004416,            0.004416,            0.004416
                 351,            0.038941,             0.03049,          0.00038613,             0.64626,             0.53859,             0.56083,             0.24419,            0.034402,            0.027912,          0.00090657,              0.0044,              0.0044,              0.0044
                 352,            0.038714,            0.029432,          0.00038783,             0.64766,             0.54013,             0.56093,             0.24453,            0.034398,            0.027905,          0.00090671,            0.004384,            0.004384,            0.004384
                 353,            0.039127,            0.030286,           0.0004232,             0.63882,             0.53208,             0.55271,             0.24378,            0.034393,            0.027902,          0.00090578,            0.004368,            0.004368,            0.004368
                 354,            0.039007,            0.030053,          0.00041428,             0.64263,             0.53228,             0.55222,             0.24379,            0.034388,            0.027895,          0.00090466,            0.004352,            0.004352,            0.004352
                 355,            0.038838,            0.029578,          0.00039177,             0.64425,             0.53567,             0.55301,             0.24341,            0.034382,             0.02789,          0.00090413,            0.004336,            0.004336,            0.004336
                 356,            0.038919,            0.030007,          0.00038727,             0.64277,              0.5373,             0.55396,             0.24381,            0.034377,            0.027889,          0.00090365,             0.00432,             0.00432,             0.00432
                 357,            0.038838,            0.029541,          0.00039466,             0.64205,             0.53478,             0.55246,             0.24334,            0.034371,            0.027885,          0.00090307,            0.004304,            0.004304,            0.004304
                 358,            0.038915,            0.029772,          0.00038026,             0.64297,             0.53844,             0.55404,             0.24362,            0.034366,            0.027883,          0.00090216,            0.004288,            0.004288,            0.004288
                 359,            0.039131,            0.030215,          0.00038933,             0.64246,             0.53867,             0.55632,             0.24427,            0.034362,            0.027883,          0.00090004,            0.004272,            0.004272,            0.004272
                 360,            0.038587,            0.029862,          0.00041896,              0.6416,               0.537,             0.55451,             0.24429,            0.034358,             0.02788,           0.0008994,            0.004256,            0.004256,            0.004256
                 361,            0.038989,            0.029653,            0.000406,             0.64163,             0.53929,             0.55661,              0.2442,            0.034355,            0.027879,          0.00089837,             0.00424,             0.00424,             0.00424
                 362,            0.038797,            0.030249,          0.00040461,             0.64241,             0.53897,             0.55587,             0.24461,             0.03435,            0.027875,          0.00089745,            0.004224,            0.004224,            0.004224
                 363,            0.038858,            0.029638,          0.00039665,             0.64137,             0.53717,               0.554,             0.24396,            0.034345,            0.027871,           0.0008977,            0.004208,            0.004208,            0.004208
                 364,            0.038929,            0.030235,          0.00039371,             0.65915,             0.53237,             0.55635,             0.24424,            0.034339,            0.027872,          0.00089642,            0.004192,            0.004192,            0.004192
                 365,            0.038637,            0.029727,          0.00039918,             0.64303,             0.53747,             0.55273,             0.24435,            0.034334,            0.027867,          0.00089573,            0.004176,            0.004176,            0.004176
                 366,              0.0389,            0.029805,          0.00043479,             0.65566,             0.53159,             0.55402,             0.24497,            0.034328,            0.027862,          0.00089427,             0.00416,             0.00416,             0.00416
                 367,            0.038541,            0.029639,          0.00043447,             0.63617,             0.53721,             0.55236,             0.24488,            0.034323,            0.027857,          0.00089486,            0.004144,            0.004144,            0.004144
                 368,            0.038841,            0.029868,          0.00041973,             0.63587,              0.5382,             0.55289,             0.24514,            0.034317,            0.027851,          0.00089553,            0.004128,            0.004128,            0.004128
                 369,            0.038761,            0.030064,           0.0004198,             0.63799,             0.53787,             0.55292,             0.24536,            0.034312,            0.027845,          0.00089708,            0.004112,            0.004112,            0.004112
                 370,            0.038653,            0.030095,          0.00040158,             0.63987,             0.53766,             0.55426,             0.24521,            0.034308,            0.027839,          0.00089737,            0.004096,            0.004096,            0.004096
                 371,            0.038624,            0.029434,          0.00040155,             0.64047,             0.53761,              0.5549,             0.24544,            0.034305,            0.027841,          0.00089715,             0.00408,             0.00408,             0.00408
                 372,             0.03857,            0.029765,          0.00039867,             0.66292,             0.52711,             0.55631,             0.24594,            0.034301,            0.027835,          0.00089739,            0.004064,            0.004064,            0.004064
                 373,            0.038749,            0.029473,          0.00041848,             0.65998,             0.52752,             0.55669,             0.24554,            0.034297,            0.027832,          0.00089748,            0.004048,            0.004048,            0.004048
                 374,            0.038593,            0.030101,          0.00038112,              0.6602,             0.52778,              0.5562,             0.24573,            0.034291,            0.027827,          0.00089642,            0.004032,            0.004032,            0.004032
                 375,            0.038619,             0.02953,          0.00037537,             0.66127,             0.52767,             0.55636,             0.24551,            0.034288,            0.027827,          0.00089723,            0.004016,            0.004016,            0.004016
                 376,            0.038809,            0.030065,          0.00037859,             0.66142,             0.52777,             0.55659,             0.24605,            0.034282,            0.027824,          0.00089756,               0.004,               0.004,               0.004
                 377,            0.038468,            0.030039,            0.000363,             0.65501,              0.5265,             0.55285,             0.24617,            0.034277,            0.027817,          0.00089697,            0.003984,            0.003984,            0.003984
                 378,            0.038446,            0.029388,          0.00040297,              0.6583,             0.52557,             0.55325,              0.2459,            0.034273,            0.027815,          0.00089683,            0.003968,            0.003968,            0.003968
                 379,            0.038529,            0.029049,           0.0004089,              0.6605,             0.52556,             0.55236,             0.24637,            0.034269,            0.027812,          0.00089714,            0.003952,            0.003952,            0.003952
                 380,            0.038825,            0.029858,          0.00039186,             0.66016,             0.52658,             0.55263,             0.24629,            0.034264,            0.027805,          0.00089635,            0.003936,            0.003936,            0.003936
                 381,            0.038704,            0.029356,          0.00043031,             0.66364,             0.52634,             0.55285,             0.24629,             0.03426,            0.027803,          0.00089662,             0.00392,             0.00392,             0.00392
                 382,            0.038584,            0.029597,          0.00038062,             0.66626,             0.52607,             0.55269,             0.24572,            0.034256,              0.0278,          0.00089548,            0.003904,            0.003904,            0.003904
                 383,            0.038478,            0.029394,          0.00038089,             0.65719,             0.53069,             0.55273,             0.24649,            0.034252,            0.027796,          0.00089584,            0.003888,            0.003888,            0.003888
                 384,            0.038775,            0.029986,          0.00036844,             0.65829,             0.53103,             0.55318,             0.24591,            0.034249,            0.027798,          0.00089682,            0.003872,            0.003872,            0.003872
                 385,            0.038669,            0.030506,          0.00037477,             0.65835,             0.53137,              0.5534,             0.24629,            0.034245,            0.027795,          0.00089576,            0.003856,            0.003856,            0.003856
                 386,            0.038456,            0.029068,          0.00039458,             0.66044,             0.53334,             0.55462,             0.24546,            0.034241,            0.027795,          0.00089545,             0.00384,             0.00384,             0.00384
                 387,            0.038406,            0.029142,          0.00037313,             0.65959,             0.53346,             0.55517,             0.24581,            0.034237,            0.027792,          0.00089614,            0.003824,            0.003824,            0.003824
                 388,            0.038848,            0.029803,          0.00035056,             0.67535,             0.52031,             0.55581,             0.24606,            0.034233,            0.027787,          0.00089638,            0.003808,            0.003808,            0.003808
                 389,            0.038763,            0.029379,          0.00043676,             0.65747,             0.53479,             0.55655,             0.24605,            0.034228,            0.027787,          0.00089746,            0.003792,            0.003792,            0.003792
                 390,            0.038513,            0.029657,          0.00039851,             0.66065,             0.53372,             0.55737,             0.24655,            0.034224,            0.027782,          0.00089646,            0.003776,            0.003776,            0.003776
                 391,              0.0387,            0.029502,          0.00036478,             0.65884,             0.53404,             0.55694,             0.24646,            0.034221,            0.027787,          0.00089797,             0.00376,             0.00376,             0.00376
                 392,            0.039014,            0.030328,           0.0003766,             0.67037,             0.52211,             0.55685,             0.24691,            0.034217,            0.027782,            0.000898,            0.003744,            0.003744,            0.003744
                 393,            0.038287,            0.028986,          0.00039078,             0.66849,             0.52355,             0.55726,             0.24725,            0.034212,            0.027783,          0.00089868,            0.003728,            0.003728,            0.003728
                 394,            0.038413,            0.029282,          0.00036208,             0.67162,             0.52676,             0.55841,             0.24753,            0.034209,            0.027779,          0.00089838,            0.003712,            0.003712,            0.003712
                 395,            0.038523,            0.030212,          0.00039158,              0.6546,             0.53597,             0.55866,             0.24763,            0.034204,            0.027777,          0.00089883,            0.003696,            0.003696,            0.003696
                 396,            0.038564,            0.029598,          0.00036406,             0.65012,             0.53251,             0.55734,             0.24797,            0.034199,            0.027774,          0.00089873,             0.00368,             0.00368,             0.00368
                 397,            0.038342,            0.029705,          0.00036734,             0.65498,              0.5317,             0.55726,             0.24809,            0.034194,            0.027773,           0.0008976,            0.003664,            0.003664,            0.003664
                 398,            0.038395,            0.028982,          0.00039113,             0.65724,             0.53272,             0.55841,             0.24821,            0.034187,            0.027767,          0.00089581,            0.003648,            0.003648,            0.003648
                 399,            0.038501,            0.029556,          0.00036842,              0.6563,              0.5327,             0.56162,             0.24839,            0.034182,            0.027765,          0.00089481,            0.003632,            0.003632,            0.003632
                 400,            0.038754,             0.03005,           0.0003642,             0.66238,              0.5249,             0.56101,             0.24847,            0.034178,             0.02776,          0.00089474,            0.003616,            0.003616,            0.003616
                 401,            0.038857,            0.029528,           0.0003439,             0.65752,             0.52978,             0.56194,             0.24865,            0.034173,            0.027761,          0.00089496,              0.0036,              0.0036,              0.0036
                 402,            0.038191,            0.029244,          0.00037343,              0.6572,             0.52931,             0.56263,             0.24925,            0.034167,            0.027757,           0.0008945,            0.003584,            0.003584,            0.003584
                 403,            0.038465,            0.029665,          0.00036066,             0.65347,             0.53045,             0.56302,             0.24894,            0.034164,            0.027758,          0.00089451,            0.003568,            0.003568,            0.003568
                 404,            0.038464,            0.029821,          0.00036279,             0.65556,             0.53114,             0.56386,             0.24973,            0.034161,            0.027755,          0.00089535,            0.003552,            0.003552,            0.003552
                 405,            0.038448,            0.029566,          0.00038005,             0.65302,             0.52961,             0.56087,             0.24959,            0.034157,            0.027752,          0.00089567,            0.003536,            0.003536,            0.003536
                 406,            0.038507,            0.029281,          0.00036158,             0.65351,              0.5296,             0.56021,             0.24984,            0.034154,            0.027752,          0.00089629,             0.00352,             0.00352,             0.00352
                 407,            0.038406,            0.028971,          0.00041128,             0.65355,             0.53017,             0.55992,             0.24953,             0.03415,            0.027753,          0.00089706,            0.003504,            0.003504,            0.003504
                 408,            0.038301,            0.029203,           0.0003532,             0.65473,             0.53133,              0.5591,             0.24925,            0.034146,            0.027748,          0.00089636,            0.003488,            0.003488,            0.003488
                 409,            0.038126,            0.029673,          0.00032803,              0.6551,             0.53196,             0.55882,             0.24952,            0.034142,            0.027746,           0.0008976,            0.003472,            0.003472,            0.003472
                 410,            0.038537,            0.029202,          0.00038326,              0.6556,             0.53469,             0.55928,             0.24983,            0.034138,            0.027741,          0.00089861,            0.003456,            0.003456,            0.003456
                 411,            0.038386,            0.029367,          0.00038213,             0.65535,             0.53512,             0.55867,             0.24986,            0.034133,            0.027742,          0.00089883,             0.00344,             0.00344,             0.00344
                 412,            0.038467,            0.029471,          0.00036262,             0.65549,             0.53552,             0.55912,             0.24988,             0.03413,            0.027742,          0.00089859,            0.003424,            0.003424,            0.003424
                 413,            0.038578,            0.029459,          0.00035895,              0.6575,             0.53659,             0.56107,             0.25043,            0.034127,            0.027741,            0.000899,            0.003408,            0.003408,            0.003408
                 414,            0.038361,            0.029254,          0.00035616,             0.65683,             0.53658,             0.56108,             0.25025,            0.034123,            0.027743,          0.00089954,            0.003392,            0.003392,            0.003392
                 415,            0.038217,            0.029327,           0.0003668,             0.65352,             0.53701,             0.56028,             0.25047,             0.03412,            0.027743,          0.00090036,            0.003376,            0.003376,            0.003376
                 416,            0.038334,            0.029249,          0.00032626,             0.65292,             0.53752,             0.55948,             0.25006,            0.034117,            0.027743,          0.00090045,             0.00336,             0.00336,             0.00336
                 417,            0.038303,            0.029872,          0.00036486,             0.65181,             0.53794,             0.55876,             0.25041,            0.034116,            0.027744,          0.00090157,            0.003344,            0.003344,            0.003344
                 418,             0.03835,             0.02915,          0.00035522,              0.6513,             0.53955,             0.55898,              0.2502,            0.034113,            0.027745,          0.00090128,            0.003328,            0.003328,            0.003328
                 419,            0.038295,            0.029565,          0.00034942,             0.65344,             0.53865,             0.55906,             0.25001,            0.034111,            0.027743,          0.00090056,            0.003312,            0.003312,            0.003312
                 420,             0.03879,            0.029199,          0.00036001,             0.65202,             0.53638,             0.55887,             0.25061,            0.034107,            0.027742,          0.00089994,            0.003296,            0.003296,            0.003296
                 421,            0.037956,            0.029041,          0.00036935,             0.64767,             0.53755,             0.55982,             0.25035,            0.034103,            0.027742,          0.00090122,             0.00328,             0.00328,             0.00328
                 422,            0.038131,            0.028902,          0.00042474,             0.64669,             0.53966,             0.56003,             0.25055,            0.034098,            0.027738,          0.00090277,            0.003264,            0.003264,            0.003264
                 423,            0.038172,            0.028441,          0.00038763,             0.64363,              0.5409,             0.56021,             0.24984,            0.034095,            0.027738,          0.00090409,            0.003248,            0.003248,            0.003248
                 424,            0.038121,            0.029199,          0.00035866,             0.64552,              0.5433,             0.56203,             0.24999,            0.034093,            0.027737,          0.00090495,            0.003232,            0.003232,            0.003232
                 425,            0.038208,            0.028987,          0.00041113,             0.64268,             0.54086,              0.5608,             0.25018,            0.034088,            0.027733,          0.00090596,            0.003216,            0.003216,            0.003216
                 426,            0.038132,            0.029418,          0.00034022,              0.6478,             0.53479,             0.56121,             0.25038,            0.034084,            0.027734,          0.00090623,              0.0032,              0.0032,              0.0032
                 427,            0.038155,            0.028849,          0.00031615,             0.64984,             0.53393,             0.55984,             0.25025,            0.034082,            0.027736,          0.00090685,            0.003184,            0.003184,            0.003184
                 428,            0.037947,            0.028769,          0.00034404,             0.64989,             0.53411,             0.55984,             0.25016,            0.034076,            0.027734,          0.00090773,            0.003168,            0.003168,            0.003168
                 429,             0.03812,            0.028881,          0.00034685,             0.65041,             0.53474,             0.55921,             0.24987,             0.03407,            0.027731,          0.00090716,            0.003152,            0.003152,            0.003152
                 430,            0.038122,            0.028902,           0.0003419,             0.65506,             0.53416,             0.55917,             0.24972,            0.034066,            0.027731,          0.00090801,            0.003136,            0.003136,            0.003136
                 431,            0.038171,            0.028979,          0.00033474,              0.6555,             0.53459,             0.55867,             0.24949,            0.034064,            0.027735,          0.00090959,             0.00312,             0.00312,             0.00312
                 432,             0.03793,            0.028772,          0.00033415,             0.65086,             0.53471,             0.55892,             0.24953,            0.034061,            0.027737,          0.00091008,            0.003104,            0.003104,            0.003104
                 433,            0.038233,            0.029041,          0.00032283,             0.65239,             0.53464,             0.55893,                0.25,            0.034059,            0.027738,          0.00091027,            0.003088,            0.003088,            0.003088
                 434,            0.038069,            0.028655,          0.00033864,             0.66665,             0.53626,             0.56546,             0.25044,            0.034057,            0.027742,          0.00091112,            0.003072,            0.003072,            0.003072
                 435,            0.038019,            0.028812,          0.00034691,             0.66966,             0.53572,             0.56523,             0.25079,            0.034054,            0.027744,          0.00091165,            0.003056,            0.003056,            0.003056
                 436,            0.037742,            0.028464,          0.00034753,             0.66888,             0.53617,             0.56535,             0.25125,             0.03405,            0.027741,          0.00091247,             0.00304,             0.00304,             0.00304
                 437,            0.038245,            0.029471,          0.00035078,             0.66501,             0.53798,             0.56527,             0.25066,            0.034048,            0.027741,          0.00091392,            0.003024,            0.003024,            0.003024
                 438,            0.038074,            0.029068,          0.00034852,             0.66243,             0.54025,             0.56536,             0.25057,            0.034045,            0.027744,          0.00091457,            0.003008,            0.003008,            0.003008
                 439,            0.038291,            0.029302,          0.00034261,             0.64413,             0.54525,             0.56508,             0.25035,            0.034043,            0.027746,           0.0009148,            0.002992,            0.002992,            0.002992
                 440,            0.037948,             0.02831,          0.00033646,             0.64594,             0.54461,             0.56519,             0.25029,            0.034041,            0.027747,          0.00091543,            0.002976,            0.002976,            0.002976
                 441,            0.037953,            0.028307,          0.00033849,             0.66303,             0.54018,             0.56359,             0.25016,            0.034042,            0.027748,          0.00091674,             0.00296,             0.00296,             0.00296
                 442,            0.037805,            0.028322,           0.0003237,              0.6507,             0.54413,             0.56563,              0.2505,            0.034041,            0.027751,          0.00091725,            0.002944,            0.002944,            0.002944
                 443,            0.038024,            0.029143,          0.00032602,             0.65305,             0.54339,             0.56528,             0.25053,            0.034039,            0.027756,          0.00091822,            0.002928,            0.002928,            0.002928
                 444,            0.038182,            0.029032,          0.00033418,             0.65315,             0.54434,             0.56544,             0.25063,            0.034034,            0.027756,          0.00091877,            0.002912,            0.002912,            0.002912
                 445,            0.037964,            0.028881,          0.00031191,             0.65308,             0.54485,             0.56617,             0.25071,            0.034032,            0.027756,          0.00091939,            0.002896,            0.002896,            0.002896
                 446,            0.038111,             0.02917,          0.00034448,             0.65381,             0.54504,             0.56725,             0.25042,            0.034029,            0.027755,          0.00091987,             0.00288,             0.00288,             0.00288
                 447,            0.038197,              0.0287,          0.00032254,             0.66013,             0.54423,             0.56706,             0.25058,            0.034025,            0.027757,          0.00091907,            0.002864,            0.002864,            0.002864
                 448,            0.038124,            0.028938,          0.00033617,              0.6578,             0.54472,             0.56745,             0.25077,            0.034023,            0.027765,          0.00091998,            0.002848,            0.002848,            0.002848
                 449,            0.038021,            0.028974,          0.00029509,             0.66101,             0.54421,             0.56733,             0.25138,             0.03402,            0.027765,           0.0009206,            0.002832,            0.002832,            0.002832
                 450,            0.038014,            0.029097,          0.00033151,             0.66069,             0.54417,              0.5671,             0.25156,            0.034017,            0.027764,          0.00091987,            0.002816,            0.002816,            0.002816
                 451,            0.037694,            0.028626,          0.00034089,             0.66414,             0.54331,             0.56791,             0.25232,            0.034016,            0.027767,          0.00091753,              0.0028,              0.0028,              0.0028
                 452,            0.037807,            0.028662,          0.00033884,             0.66767,             0.54597,             0.56815,             0.25248,            0.034014,            0.027769,          0.00091771,            0.002784,            0.002784,            0.002784
                 453,             0.03812,            0.029447,          0.00031671,             0.66965,             0.54723,             0.56831,             0.25252,            0.034011,            0.027771,          0.00091904,            0.002768,            0.002768,            0.002768
                 454,            0.038247,            0.029234,          0.00030444,             0.66869,             0.54753,              0.5699,             0.25333,            0.034009,            0.027776,          0.00091973,            0.002752,            0.002752,            0.002752
                 455,            0.038121,            0.028537,          0.00034887,             0.66963,             0.54768,             0.57003,             0.25384,            0.034005,            0.027779,          0.00091898,            0.002736,            0.002736,            0.002736
                 456,            0.037767,            0.027869,          0.00032745,             0.67081,             0.54812,             0.56949,              0.2541,            0.034004,            0.027783,          0.00091945,             0.00272,             0.00272,             0.00272
                 457,            0.037894,            0.028411,          0.00034468,             0.67177,             0.55022,             0.56912,             0.25386,            0.033999,            0.027785,          0.00091933,            0.002704,            0.002704,            0.002704
                 458,            0.038024,            0.029119,          0.00032016,             0.66981,             0.55042,              0.5691,             0.25432,            0.033995,             0.02779,          0.00091892,            0.002688,            0.002688,            0.002688
                 459,            0.037752,            0.028265,          0.00032281,             0.66712,             0.55206,             0.56833,             0.25376,            0.033994,            0.027796,           0.0009189,            0.002672,            0.002672,            0.002672
                 460,            0.037384,            0.028527,          0.00031964,             0.66782,             0.55128,             0.56911,             0.25389,            0.033993,            0.027798,           0.0009178,            0.002656,            0.002656,            0.002656
                 461,            0.037374,            0.028037,          0.00033296,             0.66475,             0.55198,              0.5694,             0.25447,             0.03399,            0.027799,          0.00091703,             0.00264,             0.00264,             0.00264
